"Gene","AGM.4.lfc","Cyno.4.lfc","AGM.7.lfc","Cyno.7.lfc","AGM.10.lfc","AGM.≥14/Term.lfc","Cyno.≥14/Term.lfc","AGM.4.padj","Cyno.4.padj","AGM.7.padj","Cyno.7.padj","AGM.10.padj","AGM.≥14/Term.padj","Cyno.≥14/Term.padj"
"KBTBD2",-0.0176038018725894,-0.544777123727816,-7.45546774357755e-06,-0.314314108064716,-6.40964365815029e-06,0.0880372060228172,-0.769148451353646,0.363753429671904,0.00197213356854191,0.363753429671904,0.00197213356854191,0.363753429671904,0.363753429671904,0.00197213356854191
"KBTBD3",-0.0138590092385641,-0.570766189067319,-6.26303175954048e-06,-0.433029808072443,-9.70587611052887e-06,-0.0621480153741211,-0.826844888348162,0.377923854527714,0.034958075617309,0.377923854527714,0.034958075617309,0.377923854527714,0.377923854527714,0.034958075617309
"KBTBD4",0.0176997547107482,0.0912840777125157,1.10591603514721e-06,0.0604549689614758,6.62568805109071e-07,-0.000987063650677516,0.20099432017705,0.977428972145855,0.836435136413128,0.977428972145855,0.836435136413128,0.977428972145855,0.977428972145855,0.836435136413128
"KBTBD6",0.0141059214523452,0.0688148212552118,-3.54953070868887e-06,0.029331568470412,-2.38756032517885e-06,-0.331287793423275,0.303958122758779,0.244292615595318,0.635590044821591,0.244292615595318,0.635590044821591,0.244292615595318,0.244292615595318,0.635590044821591
"KBTBD7",0.00345705283409973,-0.00396579360317309,-3.03052283765273e-06,0.143295266882614,-1.66435451533461e-06,-0.295298818567428,0.313999487147363,0.482675961406928,0.562483860160991,0.482675961406928,0.562483860160991,0.482675961406928,0.482675961406928,0.562483860160991
"KBTBD8",0.00302289051747869,-0.493738054952541,-5.61213279682579e-07,-0.315883608303207,-1.75172713252119e-06,-0.0486853905364223,-0.534693794800048,0.981269543833576,0.159413255401204,0.981269543833576,0.159413255401204,0.981269543833576,0.981269543833576,0.159413255401204
"KCMF1",-0.313984496648695,-0.194554566440788,1.44905799876577e-05,-0.2684418470645,7.71835417844771e-06,0.114763770542648,-0.413600809877872,9.65365540779985e-06,0.0565946853288863,9.65365540779985e-06,0.0565946853288863,9.65365540779985e-06,9.65365540779985e-06,0.0565946853288863
"KCNA2",-0.00852084303997097,0.0254203625919172,-7.23807429369675e-08,-0.0239714280931332,3.59000909160835e-06,0.0656744183698308,-0.0469622457006595,0.692435395201708,0.986028827855166,0.692435395201708,0.986028827855166,0.692435395201708,0.692435395201708,0.986028827855166
"KCNA3",0.0226506441332313,0.22105669447126,1.84771778007522e-06,0.391967547190796,6.95842340442833e-06,0.211511622595556,0.958248379966314,0.696226043553995,0.0115934702935075,0.696226043553995,0.0115934702935075,0.696226043553995,0.696226043553995,0.0115934702935075
"KCNAB1",0.0206732138371,0.0383058928170781,3.73417641665543e-06,-0.32194197140581,2.05799787687877e-06,-0.546693977077215,-0.170250593316359,0.00701589662017379,0.323080450168843,0.00701589662017379,0.323080450168843,0.00701589662017379,0.00701589662017379,0.323080450168843
"KCNAB2",-0.00298374546572254,0.398311882903277,6.98800184569781e-07,0.295627880410079,4.18855413321472e-06,0.161522817219577,0.950708897592153,0.670148688536997,0.00361698783549703,0.670148688536997,0.00361698783549703,0.670148688536997,0.670148688536997,0.00361698783549703
"KCNAB3",0.0041434109306499,0.0500423315974349,2.02160126935141e-06,0.033675425355819,4.6338535593973e-08,0.0727948048207157,0.0588367535213288,0.736357795890007,0.986613910375755,0.736357795890007,0.986613910375755,0.736357795890007,0.736357795890007,0.986613910375755
"KCNB1",-0.0182667173305783,0.13133429820155,-1.85627510372119e-06,0.163284717860209,9.20256130829018e-07,-0.00209875180820616,0.381492494897398,0.650777031906239,0.551141530221253,0.650777031906239,0.551141530221253,0.650777031906239,0.650777031906239,0.551141530221253
"KCNB2",-0.00237785221537678,0.0195008173846065,1.12789385742798e-07,-0.0938324805388495,-2.02663637741988e-06,-0.44706680914376,0.0391231689347574,0.305187056055675,0.784556536735787,0.305187056055675,0.784556536735787,0.305187056055675,0.305187056055675,0.784556536735787
"KCNC1",0.00289049131237384,0.18239209679405,1.43427239895117e-07,0.0269743598042623,1.40480210740927e-06,0.0223562869311544,0.24190929681712,0.977112073404902,0.519981646170459,0.977112073404902,0.519981646170459,0.977112073404902,0.977112073404902,0.519981646170459
"KCNC2",-0.00283172141444096,0.130163384334911,-6.87612042703187e-07,-0.00259683748355603,-9.16468722212616e-07,-0.039712666632109,0.299732092457704,0.992391120644139,0.348344491906072,0.992391120644139,0.348344491906072,0.992391120644139,0.992391120644139,0.348344491906072
"KCNC4",-0.0126577539425377,0.135473162179357,-1.82664825145409e-06,0.0124406852742155,-2.07145740823898e-06,0.0236749387337974,0.242900890740113,0.663855277150752,0.598401815966366,0.663855277150752,0.598401815966366,0.663855277150752,0.663855277150752,0.598401815966366
"KCND2",-0.00649141313410019,0.122819810912367,7.86535305719837e-07,0.0272593529976623,-3.73360266118356e-07,-0.0246819458417156,0.263702393877895,0.980801628354525,0.626829043770861,0.980801628354525,0.626829043770861,0.980801628354525,0.980801628354525,0.626829043770861
"KCND3",-0.011355170776969,-0.00810580111272459,1.32483880442162e-06,0.0602226718100984,-2.44443532075845e-06,-0.0546624123637718,-0.0747925670209916,0.673101283623584,0.915822431420655,0.673101283623584,0.915822431420655,0.673101283623584,0.673101283623584,0.915822431420655
"KCNE3",-0.00569439574830182,-0.0391236963763604,-1.59507063037011e-06,0.254455802696198,-1.77592077324552e-06,-0.0330734090272997,0.122087135930188,0.912269078910209,0.467162739436203,0.912269078910209,0.467162739436203,0.912269078910209,0.912269078910209,0.467162739436203
"KCNE4",0.00111831272083012,0.0254511443117688,4.58716102266276e-07,0.0084713506671117,4.08635852280014e-07,0.0813992946660668,0.223542763467992,0.225462759124467,0.340689925477046,0.225462759124467,0.340689925477046,0.225462759124467,0.225462759124467,0.340689925477046
"KCNG3",-0.000337123803622964,0.028531016556475,-2.65648955471836e-07,-0.201994510885442,4.20683033701709e-07,-0.0286246905753388,0.207500161713204,0.999994331261179,0.306841873694292,0.999994331261179,0.306841873694292,0.999994331261179,0.999994331261179,0.306841873694292
"KCNG4",-0.00232890452301879,0.0744747272478364,-1.64121398060942e-06,0.105998692917235,-1.39365920122221e-06,-0.0727973520261735,0.311017905476334,0.767293835102589,0.267816278873627,0.767293835102589,0.267816278873627,0.767293835102589,0.767293835102589,0.267816278873627
"KCNH1",-0.00339786436881021,0.0230093327358909,2.0276616219446e-06,-0.128653153318734,2.13561615472701e-08,-0.555947500605595,-0.118684048008924,0.0927564761333427,0.68572460937579,0.0927564761333427,0.68572460937579,0.0927564761333427,0.0927564761333427,0.68572460937579
"KCNH2",-0.000438914733954295,0.0896060621880857,-1.64320513175629e-07,0.125720099788261,3.79125232527109e-08,-0.0364267892626886,0.294416532907803,0.958464694133636,0.566099807068552,0.958464694133636,0.566099807068552,0.958464694133636,0.958464694133636,0.566099807068552
"KCNH3",-0.0191476659889988,0.410889993740982,-2.88668561033219e-06,0.151785540927764,-7.94683391097632e-08,0.240881813415045,0.685094877635712,0.0249121252376346,0.0986145635729027,0.0249121252376346,0.0986145635729027,0.0249121252376346,0.0249121252376346,0.0986145635729027
"KCNH4",-0.0136423673398237,0.195424714917865,4.77974358505978e-07,0.115404960555745,-8.87606423423676e-08,-0.0151229354730839,0.269962902652127,0.927858443362625,0.578687663137079,0.927858443362625,0.578687663137079,0.927858443362625,0.927858443362625,0.578687663137079
"KCNH5",-0.00715921843724623,0.014952600394514,-6.16072619908779e-07,-0.125645292866118,-1.76453925320508e-06,-0.175210264384654,-0.0742043619844917,0.748438935333601,0.784768584913392,0.748438935333601,0.784768584913392,0.748438935333601,0.748438935333601,0.784768584913392
"KCNH6",0.00522801198924323,0.109797302029537,1.59599390279188e-06,0.0219758944345698,5.7241326623583e-07,-0.00356900717436792,0.201573211673527,0.899136532493899,0.752228819343643,0.899136532493899,0.752228819343643,0.899136532493899,0.899136532493899,0.752228819343643
"KCNH7",-0.00657862185948526,0.0218154854156336,-1.78282253902859e-06,-0.129613703579597,-2.84465395019011e-07,0.000684010193539709,-0.113596050261687,0.828046328653199,0.748093197007224,0.828046328653199,0.748093197007224,0.828046328653199,0.828046328653199,0.748093197007224
"KCNH8",-0.00275955241371874,-0.137753725444862,-9.37876579203318e-08,-1.57753542816674,4.4070331976413e-07,-0.128091559881144,-1.05250036103883,0.745637387906862,0.0367551140797813,0.745637387906862,0.0367551140797813,0.745637387906862,0.745637387906862,0.0367551140797813
"KCNIP1",-0.00568571234485502,-0.0150419215066978,4.85048664485056e-07,0.46775051597569,-1.43367332421756e-06,-0.0599380095978812,0.220818770977192,0.96896793099702,0.218466579451325,0.96896793099702,0.218466579451325,0.96896793099702,0.96896793099702,0.218466579451325
"KCNIP2",-0.0272039787751356,0.0904251582897685,-5.58001265158407e-07,0.11641075863303,5.85141932518572e-06,0.151659761421079,-0.0110268495858936,0.279662024332418,0.862251019661527,0.279662024332418,0.862251019661527,0.279662024332418,0.279662024332418,0.862251019661527
"KCNIP4",0.00195670294375033,-0.237993765473637,2.74569253392709e-06,-0.464735827829886,1.07676115002132e-06,-0.197288122809888,-0.390324097831215,0.479645571041945,0.255213229094113,0.479645571041945,0.255213229094113,0.479645571041945,0.479645571041945,0.255213229094113
"KCNJ1",-0.00386854165202276,-0.00848498237803616,2.52908513083391e-06,-0.0211743035803355,3.86580070290359e-06,0.205695428311077,0.083388765420067,0.232011941335127,0.956892081790148,0.232011941335127,0.956892081790148,0.232011941335127,0.232011941335127,0.956892081790148
"KCNJ10",-0.005469479108448,-0.00653342760951067,5.51278585613599e-07,-0.122561702874375,7.79552449938427e-08,-0.0108820009988453,-0.162696091802293,0.974315469535946,0.783450796051112,0.974315469535946,0.783450796051112,0.974315469535946,0.974315469535946,0.783450796051112
"KCNJ13",-0.0415826690115901,-0.191595698980174,-5.16976552694961e-06,-0.206351887433766,-1.29149376168996e-06,-0.0572936987463624,-0.65647056153702,0.678381118079733,0.120621420949769,0.678381118079733,0.120621420949769,0.678381118079733,0.678381118079733,0.120621420949769
"KCNJ14",0.000254282588106841,0.118305165503622,-8.298148571499e-07,0.0712327857958101,1.76016011433367e-06,0.1612332600745,0.163093450165607,0.402059815297348,0.742260714224403,0.402059815297348,0.742260714224403,0.402059815297348,0.402059815297348,0.742260714224403
"KCNJ15",-0.0120970062361686,-0.0107590797626838,-2.87750805737179e-06,-0.0132638222442969,-1.15783389962344e-06,-0.030929371650908,-0.045087584490695,0.395287198994813,0.99827698079021,0.395287198994813,0.99827698079021,0.395287198994813,0.395287198994813,0.99827698079021
"KCNJ16",-0.00109144221423001,-0.0215853194149558,-8.62030894808431e-07,-0.00441232070699374,3.62235305679616e-07,-0.0376218440330148,0.160213511935353,0.927858443362625,0.705671080962341,0.927858443362625,0.705671080962341,0.927858443362625,0.927858443362625,0.705671080962341
"KCNJ2",-0.0090535463571962,-0.070032768816668,-3.21623472731875e-06,-0.150478352785169,-2.02443915612865e-06,-0.000484392728719202,0.155397925260451,0.409877527559399,0.411331868765478,0.409877527559399,0.411331868765478,0.409877527559399,0.409877527559399,0.411331868765478
"KCNJ5",-0.00218341051645261,-0.0118069818418025,1.02794328353693e-06,0.000885018640582551,2.45169504388724e-06,0.0785788719139368,0.22234722875267,0.789448424729435,0.75376150114034,0.789448424729435,0.75376150114034,0.789448424729435,0.789448424729435,0.75376150114034
"KCNJ6",-0.0225792624669676,0.119048657123769,1.62388630736062e-08,0.0550547736062287,-4.10717331075109e-06,-1.10249578719868,-0.184586745400285,0.00639278920447878,0.520133704868783,0.00639278920447878,0.520133704868783,0.00639278920447878,0.00639278920447878,0.520133704868783
"KCNJ8",0.00551685733686544,-0.00611029689949249,3.21888691896723e-08,0.0146037803827682,-7.08619011112533e-07,-0.0669935231763848,0.0410483849413511,0.558329085976097,0.796963999429489,0.558329085976097,0.796963999429489,0.558329085976097,0.558329085976097,0.796963999429489
"KCNK1",0.000897812749325796,0.0462120415396649,8.02403805480083e-07,-0.00227212978574734,5.54935020254688e-07,-0.0590650278120009,-0.0518302186900469,0.791563836815161,0.945386209737883,0.791563836815161,0.945386209737883,0.791563836815161,0.791563836815161,0.945386209737883
"KCNK10",-0.0122410280056724,0.00529599534132423,-4.12121630527603e-06,-0.0908738267157554,-2.64298698065584e-06,-0.0705967747201192,-0.321463743808053,0.667959418779416,0.489823193917493,0.667959418779416,0.489823193917493,0.667959418779416,0.667959418779416,0.489823193917493
"KCNK12",-0.0147391741923574,0.0814909027772966,-1.02359184916782e-06,0.0116344035759536,-2.29319089198945e-06,-0.201040863638088,0.683076912274704,0.713266755603298,0.227126865318428,0.713266755603298,0.227126865318428,0.713266755603298,0.713266755603298,0.227126865318428
"KCNK13",-0.0192610350651485,0.00932410978165458,1.16358854204079e-06,0.160646686733053,-4.2774017894274e-07,0.0389745151222433,-0.112749245531126,0.568363783028627,0.552509595275522,0.568363783028627,0.552509595275522,0.568363783028627,0.568363783028627,0.552509595275522
"KCNK17",0.00149899136790467,0.0319207908812618,2.96621689943913e-07,0.044553330195748,2.23620286288281e-07,-0.00386354785856377,0.0399961914148956,0.998305213096738,0.89570335674852,0.998305213096738,0.89570335674852,0.998305213096738,0.998305213096738,0.89570335674852
"KCNK2",0.00271657064540993,0.0405955529364939,-4.77934102969445e-07,-0.289432930179194,3.737802724766e-07,-0.033424173582983,-0.105832057851074,0.99006676289674,0.304203912280685,0.99006676289674,0.304203912280685,0.99006676289674,0.99006676289674,0.304203912280685
"KCNK3",0.0021385595307577,0.0717267322446145,-1.84832581861954e-08,-0.0122679048289535,1.05304098926627e-08,0.0402213297742372,0.182277206890212,0.979518877043891,0.465256007890863,0.979518877043891,0.465256007890863,0.979518877043891,0.979518877043891,0.465256007890863
"KCNK5",-0.00866680471850902,0.0689049471656371,-1.23313833174441e-06,0.191054470202465,-2.68809472896887e-06,0.088760263542733,0.349633814593614,0.54695597805201,0.563823227624847,0.54695597805201,0.563823227624847,0.54695597805201,0.54695597805201,0.563823227624847
"KCNK6",-0.00235797571982782,0.213487315871211,-3.32907603438185e-08,0.0690631398312306,-2.81341483550461e-06,-0.0823711004340979,0.379489481432744,0.936099383403716,0.195398345725987,0.936099383403716,0.195398345725987,0.936099383403716,0.936099383403716,0.195398345725987
"KCNK7",-0.0216087403107935,0.464745666520179,2.25624365714634e-06,0.049466622290472,3.13418966909661e-06,0.836169589433539,0.0499830356578439,0.0044436601935177,0.308690180549145,0.0044436601935177,0.308690180549145,0.0044436601935177,0.0044436601935177,0.308690180549145
"KCNK9",-0.00150136282805071,0.118754390782096,6.93156002349018e-07,-0.404680161920449,-3.07680769368774e-07,-0.0719161456637892,0.0526027880959193,0.772752028920152,0.134306799547695,0.772752028920152,0.134306799547695,0.772752028920152,0.772752028920152,0.134306799547695
"KCNMA1",-0.0127352803623682,-0.0660964084404587,-3.59362882480107e-07,0.0375060110454023,-1.42886266147394e-06,0.0651863904273965,0.13919725614793,0.12364671998097,0.683909351046948,0.12364671998097,0.683909351046948,0.12364671998097,0.12364671998097,0.683909351046948
"KCNMB1",0.00253946210424181,0.0682881860117166,4.36488132460994e-07,0.639846390770603,-3.07322829224555e-07,-0.0215075430793863,0.24956711537304,0.83857931196219,0.2356396787589,0.83857931196219,0.2356396787589,0.83857931196219,0.83857931196219,0.2356396787589
"KCNMB3",0.00858359295253982,0.135256291909647,5.64409050204687e-08,0.0875788118999173,-4.8318755375308e-06,0.0285721112457082,0.201840461957459,0.592059231502027,0.830517250697215,0.592059231502027,0.830517250697215,0.592059231502027,0.592059231502027,0.830517250697215
"KCNMB4",-0.0101273134596128,-0.282261854500454,1.35624834163666e-06,-0.41050181045684,-2.17247231168692e-07,-0.0372546310969314,-0.576445338702495,0.989733960703544,0.150980767022848,0.989733960703544,0.150980767022848,0.989733960703544,0.989733960703544,0.150980767022848
"KCNN1",-0.00608289727600572,0.197296991763853,-2.84293878261599e-06,0.0453284521174496,-3.2037720833959e-06,-0.936498250965679,0.574017007177871,0.166173608208912,0.337348882414027,0.166173608208912,0.337348882414027,0.166173608208912,0.166173608208912,0.337348882414027
"KCNN2",-0.00766790489493928,-0.0457029439057514,1.58294013315689e-06,-0.429668386122488,-2.07464349337895e-06,-0.071585362416527,-0.284108927756998,0.624192921127604,0.232780937652446,0.624192921127604,0.232780937652446,0.624192921127604,0.624192921127604,0.232780937652446
"KCNN3",-0.00438877324342004,0.0815546080447667,-6.26245655042854e-07,-0.0266459227756582,-3.6034441203411e-07,-0.116178170883516,-0.132650233354189,0.91837107393626,0.786740251229306,0.91837107393626,0.786740251229306,0.91837107393626,0.91837107393626,0.786740251229306
"KCNN4",0.00685744160546455,0.615329933088394,-2.15519415030755e-08,0.68461049870037,4.13716831247676e-07,-0.136690648162262,2.08010884515434,0.16119289217345,2.22196704877281e-08,0.16119289217345,2.22196704877281e-08,0.16119289217345,0.16119289217345,2.22196704877281e-08
"KCNQ1",-0.0151922676385265,0.0213892314797173,2.19371463089512e-06,0.197850489049817,2.71042064670362e-07,0.279485016255225,0.169809084284784,0.128316149783615,0.688645131678535,0.128316149783615,0.688645131678535,0.128316149783615,0.128316149783615,0.688645131678535
"KCNQ2",-0.0261310941226632,-0.0119038680086801,1.0909437242117e-06,-0.048542231361328,-7.53392189521225e-07,0.0481303612357587,0.205065660121313,0.323691864384777,0.540268354349352,0.323691864384777,0.540268354349352,0.323691864384777,0.323691864384777,0.540268354349352
"KCNQ3",0.00813049734753664,-0.0899028316969762,2.13539553109249e-06,-0.0701201771764159,1.96834358145683e-06,0.0341070812299828,-0.679155553673198,0.690719609502736,0.355284725997548,0.690719609502736,0.355284725997548,0.690719609502736,0.690719609502736,0.355284725997548
"KCNQ4",0.00678922479629761,0.860137237035559,4.82909561237182e-06,0.111017238287529,6.26816543341344e-06,0.10925318596776,0.96283093743799,0.613707546230355,0.0314898413346207,0.613707546230355,0.0314898413346207,0.613707546230355,0.613707546230355,0.0314898413346207
"KCNQ5",0.0102788058797309,-0.144924858006246,2.34595444746661e-06,-0.796115981248418,3.52264735973514e-07,-0.0286123221229345,-0.397105074178873,0.926740256943632,0.0401846386946504,0.926740256943632,0.0401846386946504,0.926740256943632,0.926740256943632,0.0401846386946504
"KCNRG",-0.0117376139700216,-0.790891089357213,7.84218344653192e-06,-0.465121198379045,-9.33212923230752e-07,-0.00359874591307414,-0.868028115160079,0.630929147260878,7.09599692642937e-05,0.630929147260878,7.09599692642937e-05,0.630929147260878,0.630929147260878,7.09599692642937e-05
"KCNS1",-0.00241833310992876,-0.0286949665094185,-2.74390334708957e-06,-0.0345208761684165,5.18116308026561e-07,-0.0115678605964629,0.395709953301132,0.933825421470012,0.134875358573742,0.933825421470012,0.134875358573742,0.933825421470012,0.933825421470012,0.134875358573742
"KCNS3",-0.00322914491818297,0.00140311627429954,2.35468084670267e-07,-0.0716878865428268,1.00988528169895e-06,-0.198077502695478,-0.14034628259045,0.0977692796923068,0.891022221234785,0.0977692796923068,0.891022221234785,0.0977692796923068,0.0977692796923068,0.891022221234785
"KCNT2",0.00285796415552609,-0.0928095582215028,1.64524251837898e-06,-0.0280394735339987,-1.95929955622453e-06,-0.0301779450061581,-0.421077571588571,0.84768678835484,0.55252787679757,0.84768678835484,0.55252787679757,0.84768678835484,0.84768678835484,0.55252787679757
"KCNU1",-0.00217203212325939,0.12201077239898,-6.02714434931184e-07,-0.124007367931713,-1.05054233357636e-06,-0.180489315106686,0.203791390340228,0.566753947514116,0.30638146188806,0.566753947514116,0.30638146188806,0.566753947514116,0.566753947514116,0.30638146188806
"KCNV2",0.00124863909248512,-0.159930433363234,-2.56946361587838e-07,-0.123300088338443,-3.811418096321e-07,-0.00875459664293527,-0.342516390455131,0.931387994139266,0.561677713812403,0.931387994139266,0.561677713812403,0.931387994139266,0.931387994139266,0.561677713812403
"KCP",-4.25122104106981e-05,0.954257547482232,-3.66646438877143e-07,0.12565776643734,5.75090563444144e-07,0.0495174102425212,0.738052627520108,0.908203886583783,0.0557787582117586,0.908203886583783,0.0557787582117586,0.908203886583783,0.908203886583783,0.0557787582117586
"KCTD10",0.0150440419640981,0.0215538074339519,1.03874339385539e-06,0.0555486282932692,4.38926873004031e-06,0.11522394877893,0.21196925215528,0.945982822172659,0.83702208578571,0.945982822172659,0.83702208578571,0.945982822172659,0.945982822172659,0.83702208578571
"KCTD13",-0.0573294021947961,-0.0280620604714632,-3.63896572948375e-06,0.104637260807008,6.42123277689286e-06,0.217085343483916,0.164617825911806,0.0646637623268656,0.59110803330645,0.0646637623268656,0.59110803330645,0.0646637623268656,0.0646637623268656,0.59110803330645
"KCTD14",-0.0357610253588688,-0.197722226227931,-1.13576248684751e-06,-0.00582848628747993,-3.61569267458798e-06,0.00337461610300344,-0.313704303277518,0.0921812879610854,0.398245944125772,0.0921812879610854,0.398245944125772,0.0921812879610854,0.0921812879610854,0.398245944125772
"KCTD16",-0.00136551147874266,-0.0195936449262775,2.18652330657739e-07,-0.0978541082513571,3.49328753538765e-07,-1.0406215838547,-0.0766551678923712,0.0382961267343389,0.922907758435264,0.0382961267343389,0.922907758435264,0.0382961267343389,0.0382961267343389,0.922907758435264
"KCTD17",0.00838032548659467,0.802266770369301,-2.12743238091049e-06,0.932242436095437,4.57298726612347e-06,0.355466403558971,1.49334222889594,0.211475774177208,0.000325395801466655,0.211475774177208,0.000325395801466655,0.211475774177208,0.211475774177208,0.000325395801466655
"KCTD18",-0.0391011415285049,-0.397331190885629,-1.08584663540802e-05,-0.426786584212561,-1.05647498710779e-05,0.129829253921566,-0.486689438220359,0.101084078532692,0.0700753354925582,0.101084078532692,0.0700753354925582,0.101084078532692,0.101084078532692,0.0700753354925582
"KCTD19",-0.012678883321821,0.206261001768872,-2.4319766481358e-06,-0.0534711042302142,-9.70997399600819e-07,-0.0782283978254188,0.313651697441172,0.953048560413802,0.360915173335398,0.953048560413802,0.360915173335398,0.953048560413802,0.953048560413802,0.360915173335398
"KCTD2",0.00951016640138997,0.176496074609627,-5.72134179792891e-06,0.317819342188542,1.97673951056559e-06,0.0517077298639571,0.460891502551029,0.846563839535796,0.0397799973492479,0.846563839535796,0.0397799973492479,0.846563839535796,0.846563839535796,0.0397799973492479
"KCTD20",0.0269930041649046,-0.173761668860238,5.89924950299003e-06,-0.156005156149668,1.12872317788483e-06,0.0232788558701032,-0.49082378712707,0.950831219342056,0.0253249545181293,0.950831219342056,0.0253249545181293,0.950831219342056,0.950831219342056,0.0253249545181293
"KCTD21",-0.0155703506798342,-0.106702161618862,-3.61144973519748e-06,0.0559059860992259,-3.44768168574602e-06,0.0478426632564785,0.628192075492277,0.900596021252481,0.0320176156096173,0.900596021252481,0.0320176156096173,0.900596021252481,0.900596021252481,0.0320176156096173
"KCTD3",0.00388596188217669,-0.285966798877505,2.71194129952055e-06,-0.57450605130049,9.78179644454156e-07,0.0280606981905325,-0.851374068417726,0.967701457874197,0.037827700523709,0.967701457874197,0.037827700523709,0.967701457874197,0.967701457874197,0.037827700523709
"KCTD4",-0.0184887999144622,-0.104580223607601,4.19016110074992e-07,-0.153797183881009,-1.88508501243512e-06,0.00630837783192003,-0.590936395313528,0.73379533664093,0.376547545383656,0.73379533664093,0.376547545383656,0.73379533664093,0.73379533664093,0.376547545383656
"KCTD5",0.00800349325432806,0.374527762265742,-1.11633936589071e-06,0.175452077362209,4.41337255838277e-07,-0.0320815944718884,0.378416299534892,0.999994331261179,0.272935927954495,0.999994331261179,0.272935927954495,0.999994331261179,0.999994331261179,0.272935927954495
"KCTD6",-0.0139469810963626,-0.680889076171637,-7.00485906259227e-07,-0.133997923666693,-2.26321463287478e-06,0.0510710353723012,-0.8825290429806,0.846563839535796,0.023428773095415,0.846563839535796,0.023428773095415,0.846563839535796,0.846563839535796,0.023428773095415
"KCTD8",-0.0113520467169516,0.0133285415233942,-1.54675865696984e-06,-0.0103494634612185,1.02861922767087e-09,-0.0153872799347603,-2.15341558699197,0.912269078910209,0.0116780035751158,0.912269078910209,0.0116780035751158,0.912269078910209,0.912269078910209,0.0116780035751158
"KCTD9",0.0163068584202287,-0.816671228282562,5.37143550120133e-06,-0.675784626718061,3.90748293187064e-07,0.0478827037793314,-0.831079561933136,0.934305669211866,1.00441837894145e-05,0.934305669211866,1.00441837894145e-05,0.934305669211866,0.934305669211866,1.00441837894145e-05
"KDELR1",0.0540236346483109,0.198660971454836,3.18454502696811e-06,0.330623303280762,1.44920105193717e-06,-0.491713276975762,0.809763911787518,0.00103026361325411,0.0522191111033141,0.00103026361325411,0.0522191111033141,0.00103026361325411,0.00103026361325411,0.0522191111033141
"KDELR2",0.0382263118319056,-0.169699848585811,1.27524073789231e-05,-0.134804773145143,-6.66506019094507e-07,-0.373366397714649,-0.0789890961445045,0.000146704935343095,0.716755386599819,0.000146704935343095,0.716755386599819,0.000146704935343095,0.000146704935343095,0.716755386599819
"KDELR3",-0.0215337472418979,-0.122394902562405,1.57228560978256e-06,-0.125233546275971,-1.87781362385148e-06,0.0244425628447138,-0.082607427784375,0.937015560021287,0.851728456373997,0.937015560021287,0.851728456373997,0.937015560021287,0.937015560021287,0.851728456373997
"KDF1",-0.00298419119422834,0.591369820592889,-7.51700579452002e-07,-0.0135741010020328,-1.12128329661955e-06,-0.0615783239002623,0.306499456784463,0.999994331261179,0.160076438033367,0.999994331261179,0.160076438033367,0.999994331261179,0.999994331261179,0.160076438033367
"KDM1A",0.0241252783676699,-0.407769395625269,6.39423124237359e-06,-0.36023985093667,6.81392261535098e-06,-0.0228379133560602,-0.518291621934941,0.84749321373524,0.000106348710335062,0.84749321373524,0.000106348710335062,0.84749321373524,0.84749321373524,0.000106348710335062
"KDM1B",-0.0639802307050276,-0.162157041394495,-4.36194568943432e-06,-0.0357019699886634,-1.42105618072761e-05,0.0201361978349276,-0.395998640852679,0.114909400737608,0.260274688699461,0.114909400737608,0.260274688699461,0.114909400737608,0.114909400737608,0.260274688699461
"KDM2A",-0.329440607932007,0.0546788855935711,-1.13833511326943e-05,0.086143283229466,-5.20682224366797e-06,0.104099440190814,-0.0991296413177977,0.0100389772917425,0.688303703558138,0.0100389772917425,0.688303703558138,0.0100389772917425,0.0100389772917425,0.688303703558138
"KDM3A",0.0126495328415069,-0.271340820640467,1.21946477133223e-06,-0.17279746050328,-1.99075444873602e-06,0.025253489732456,-0.623887279496363,0.992822237644436,0.00101809032244662,0.992822237644436,0.00101809032244662,0.992822237644436,0.992822237644436,0.00101809032244662
"KDM3B",-0.0251242090235139,0.0931861147003811,-1.9074494783868e-06,0.0730039658929856,1.23185019191755e-05,0.0354105879380033,-0.143180871925346,0.773017932492694,0.37525530457331,0.773017932492694,0.37525530457331,0.773017932492694,0.773017932492694,0.37525530457331
"KDM4A",0.00691863571175882,0.169826862693889,3.9270125295378e-06,0.181934729124757,6.56211672645306e-06,0.0815975338030282,0.0822115651624426,0.979080961132821,0.4923341516863,0.979080961132821,0.4923341516863,0.979080961132821,0.979080961132821,0.4923341516863
"KDM4B",-0.022193034053365,0.361217762733382,-2.54577893949544e-06,0.349160827502889,2.0242012042216e-06,0.188610661325504,0.675486114905128,0.227301197343644,0.0974592567921113,0.227301197343644,0.0974592567921113,0.227301197343644,0.227301197343644,0.0974592567921113
"KDM4C",-0.00380136778907324,-0.269259436365541,8.34850143519863e-06,-0.509873018836571,6.6703545764308e-06,-0.0253939112593557,-0.672164303773493,0.63491750582074,0.00329648358474733,0.63491750582074,0.00329648358474733,0.63491750582074,0.63491750582074,0.00329648358474733
"KDM4D",0.00955455304409636,0.070389447066565,9.66611222263367e-07,-0.467066037721536,2.3810646563292e-06,-0.118464887990107,0.0813398644313555,0.161913878295868,0.122037568133713,0.161913878295868,0.122037568133713,0.161913878295868,0.161913878295868,0.122037568133713
