"Gene","AGM.9530537.4.lfc","Cyno.9530537.4.lfc","AGM.Malale.4.lfc","Cyno.Malale.4.lfc","AGM.9530537.7.lfc","Cyno.9530537.7.lfc","AGM.Malale.7.lfc","Cyno.Malale.7.lfc","AGM.9530537.10.lfc","AGM.Malale.10.lfc","Cyno.Malale.10.lfc","AGM.9530537.≥14/Term.lfc","Cyno.9530537.≥14/Term.lfc","AGM.Malale.≥14/Term.lfc","Cyno.Malale.≥14/Term.lfc","AGM.9530537.4.padj","Cyno.9530537.4.padj","AGM.Malale.4.padj","Cyno.Malale.4.padj","AGM.9530537.7.padj","Cyno.9530537.7.padj","AGM.Malale.7.padj","Cyno.Malale.7.padj","AGM.9530537.10.padj","AGM.Malale.10.padj","Cyno.Malale.10.padj","AGM.9530537.≥14/Term.padj","Cyno.9530537.≥14/Term.padj","AGM.Malale.≥14/Term.padj","Cyno.Malale.≥14/Term.padj"
"PRKCI",-0.140735151811192,-0.0143258797524597,-0.14455296007987,-0.0718747815298909,-0.108682885923024,-0.021518801722422,-0.261315167869625,0.0632107529080509,-0.0847085951410058,-0.246349854773109,5.08265046054448e-05,0.214954792324586,0.133842826360287,-0.026306234371829,0.0131348568913054,0.34371176998845,0.971930403242727,0.252605378945332,0.716426526620058,0.37712615621288,0.951096903432326,0.0186560278868971,0.696804544070901,0.522523047820915,0.0252597253642559,0.996212617776429,0.0195629162809622,0.46110600953457,0.840765613742091,0.913893664772833
"PRKCQ",-0.148006211311111,-0.151885579499452,-0.229705312281473,-0.168616969056841,-0.0225504429358486,0.153114313497009,0.262191433681114,-0.0133638087970582,0.0297224051294076,0.368335424895442,0.191547163121363,-0.274885780716039,-0.220307850078273,0.211847659159356,-0.380002844549965,0.609338285476009,0.64610583373377,0.192957068362642,0.481113003035397,0.969921785317273,0.584555921173633,0.126062960036721,0.959944916881086,0.874617580406923,0.0258375256238494,0.385884471184178,0.15469529469463,0.299512205687915,0.216313282269872,0.0180065779505044
"PRKD1",-0.351273105236319,0.0907133849198339,-0.172854543437511,-0.676106196603176,-0.507438519069179,0.0598833024758224,-0.543993070776029,-0.695379042709376,-0.0910529511658941,-0.287761870127069,-0.352732749611424,0.644555304010284,-0.427971256369616,0.299096173518173,-1.01387591757553,0.23524490217056,0.849289550361812,0.492521337554583,0.0638885459056153,0.064911820254127,0.901382726048758,0.0313578143713666,0.0613768205410223,0.762454160210903,0.250731182539421,0.278022805519342,0.00619815742796894,0.221951577558315,0.25338631940384,0.00218235682617724
"PRKD2",-0.00202642331804518,0.16873002745745,-0.131218091239459,0.545946232969984,0.376020488187962,0.160198359026783,0.196439427381043,0.563075815834835,0.280865615215612,0.600222692049322,0.483564675093063,0.153962137657435,-0.148706456712792,0.314648419162925,0.426689036373723,0.994346285229898,0.492466923778179,0.375513171762916,7.23213399607951e-05,0.0208769830337796,0.454441617325608,0.145200910161806,2.56890672909537e-05,0.0932020027158375,1.11075793847712e-06,0.000386281185047067,0.26421782108126,0.381277870864117,0.0136390493909058,4.07145373190526e-05
"PRKD3",-0.264505061846997,-0.120192936922497,-0.222024873525318,-1.93588613804101,-0.716257312837559,-0.1618028086715,-0.543645133484494,-2.54084473594441,-0.669384797113844,-0.614088775760667,-2.33254916317111,-0.316084686854122,-0.191300044481367,-0.577782116234162,-1.9471205681604,0.272629431255904,0.687760349597876,0.0707076061509066,0.000414830069831886,0.000354915013149792,0.587765297683927,9.849317149823e-07,3.20542591323861e-06,0.00093012705364522,2.480934749844e-08,1.73183919949895e-05,0.0615204058547664,0.596861543784032,3.28961809165132e-07,4.18307399678615e-06
"PRKG1",0.0274178955365509,0.0396943659509725,0.116559505384451,-0.293231289220673,0.250259794470206,0.127748983533011,0.04191407959493,-0.322455587257958,0.28335577840026,-0.0631350325704042,-0.344426474339876,0.568836333908371,0.212887994360971,-0.121052282397445,0.206673511838933,0.912415164627243,0.924276264963265,0.303044124800349,0.144800538269841,0.0718710485162053,0.623638853417559,0.724154265202075,0.0938544021576042,0.0444430942501306,0.565722532803523,0.0704821700159962,1.87709068199027e-07,0.266231308396054,0.26310474893498,0.168653873604974
"PRKG2",0.00338581694998321,0.0508107686190507,-0.421500395388409,-0.27244076107419,-0.0196786401686121,0.345099311513083,-0.211228314555949,-1.06124353626981,0.295231591695528,-0.305559829779781,-0.66151543699351,1.11208977455212,0.121783184491044,0.468714284996698,0.14135383610392,0.99384196344291,0.919207555613392,0.0463643720383139,0.361162757405138,0.952145257928056,0.366810877004166,0.335520262749773,0.0108349305997524,0.311496160017784,0.147505554557243,0.0690065970279694,1.14426028953769e-05,0.744461146583847,0.0281693621359991,0.6587631811392
"PRKN",-0.586506894002653,-0.174187812416138,-0.0883738053671637,-1.14638059176412,-0.743267971377688,0.291435395928349,-0.441806282989815,-1.11177632549631,-0.749930894479641,-0.725709414840509,-0.849079742551516,0.362099626593791,0.657306795296868,-0.439341149278569,-0.4628029298819,0.0203085430545349,0.656995515970907,0.691452451387282,1.43690406327405e-06,0.00220247741703964,0.375722595595668,0.0086836675909235,2.14628624574391e-06,0.00206021861040856,1.06040277921164e-05,0.000291531855686876,0.072821833096805,0.0241484983279494,0.00936586696959401,0.0102943129726646
"PRKRA",-0.172959041398421,-0.0478744854569472,-0.233674828770846,-0.581285021660709,-0.631091446668346,-0.184483470186939,-0.580286052542067,-0.772898255337725,-0.703337021977029,-0.853482157435937,-0.758190167870487,-0.31225869163895,-0.768799714912139,-0.51365388930871,-1.01075159943952,0.468303486616857,0.886550664173182,0.108993808959897,6.47019592340928e-08,0.000532426372938364,0.373227936592772,1.93433050052667e-05,3.40689407389677e-13,0.000191169188990565,1.97243895505622e-10,2.15067152424608e-12,0.0491940479039269,2.069571545077e-07,0.000500715163677337,3.91260019980705e-30
"PRKRIP1",-0.270897227045354,-0.0646319577224385,-0.455599392882038,-0.0979126547990292,-0.0207965469806859,0.0545719555766054,-0.268790581832701,0.00448529735513318,0.00452156024764766,0.0584673356864402,0.0815877259772275,0.0693969478451672,0.497899023367453,0.0605598778397568,0.505071951279915,0.126720031061932,0.86438717323916,1.05842343092804e-05,0.592904549093531,0.914397249899484,0.864153590030829,0.0116707065607047,0.994008334324726,0.979514100061954,0.633434259581773,0.644754895148016,0.623503766250569,0.00513821772065888,0.615777716323809,7.90203227522859e-06
"PRLR",0.125480213445314,-0.417805130301912,0.164855598016723,-0.163925498369268,0.313541597235296,-0.661089071117285,0.176312457882875,-1.46206046889462,0.132036919778536,0.0136697081381238,-2.16588570005055,1.44841826749317,-0.768958671582029,-0.156350727888002,-0.691946979875463,0.711507550435115,0.265256525368969,0.535189496700186,0.564703986252418,0.318448319193103,0.148605231319676,0.559984866611095,0.00727559636258805,0.688956126268846,0.971293737313536,0.000724075183787148,7.2235403537384e-06,0.0797302866058826,0.657680605464564,0.0641364591666166
"PRM2",1.86378692197339,1.98454806810818,0.793726434258874,1.89479035110163,2.30404064113047,2.34997395856706,1.85975125047425,2.54352240973264,2.06935710352375,2.18022060853996,1.79340103574855,1.85365842692618,1.44473312711154,2.13574216353442,1.73270953274138,3.22930766054436e-14,6.31294577131995e-17,4.85778110594117e-05,1.57004451089795e-12,2.76643319879345e-21,1.55797963295661e-23,1.67998221548689e-22,5.93154853599546e-22,2.97370522809523e-17,1.37316807076571e-30,2.4524035888976e-11,1.06946702179662e-19,3.64098547032095e-11,4.9493138256604e-29,6.58229884936608e-17
"PRMT1",-0.139824881317028,-0.355536232669707,-0.00898681142635325,-0.00363668040010824,0.0269034434063171,-0.144544728357,-0.0700587699111236,-0.0708147462936021,0.0350486592336726,0.0211807919258454,0.0891587696699609,0.191107342760206,0.00163363540654606,0.170137269558369,0.483665723981439,0.596776739502334,0.116478887052331,0.970170844742292,0.989976157341248,0.902018648228757,0.58236878266459,0.696918315976843,0.746419399001534,0.897625593337529,0.912504199775252,0.668879717213944,0.255978974844325,0.994542509123322,0.297915873594631,0.000291822033196919
"PRMT2",-0.0990013353164633,0.151006519065243,-0.0495242382852373,-0.00668637487453684,-0.132199714211269,-0.153458806998348,-0.121823953610612,-0.0918236960627757,-0.140027973282615,-0.227413032376181,-0.302338980819237,-1.02044292831762,-0.423903734862455,-0.225446346348047,-0.441370110750145,0.666967094632406,0.500786082226728,0.743137536106579,0.980647598346917,0.422133266328537,0.430185095879936,0.289364627861255,0.488970113661854,0.381542240264308,0.0312925254083259,0.00624807584086398,4.93028164372053e-18,0.00149234592299218,0.0361366733629918,1.11578509739748e-07
"PRMT3",0.102388582446665,-0.0736442282364552,0.101783907748232,-0.163460387910047,0.0448965482387878,-0.133655775302254,0.175393215214375,-0.077544195354199,0.0421995263888138,0.13297627633027,-0.077557150373724,-0.15242428823251,-0.106380311498132,0.00611710015830427,-0.11840335008584,0.56850446979277,0.845466716843815,0.243934141873143,0.383316552267427,0.758303500718983,0.628268384384485,0.0216111460209036,0.688792362980118,0.778845473870385,0.0862628433223086,0.686792954847048,0.124479583015427,0.607234614612478,0.947129203847724,0.368618483086096
"PRMT5",0.109571716118406,0.414799253130778,0.34990731484876,0.37542702241642,0.27102222588689,0.348734492690994,0.125859189521525,0.344749668864556,0.284208079145281,0.0590657538763109,0.275063088475359,0.701860546563338,0.150172542906568,0.155541612226019,0.513026946034783,0.684395885603762,0.0368370937709396,0.0126651719103253,0.0396182432219747,0.149081073880228,0.0907021696057651,0.422884272338892,0.0518018385029547,0.137557634741906,0.720887506698727,0.128985210424545,3.31604156313442e-06,0.420934066922696,0.323381650214658,0.000134526450250513
"PRMT7",0.0528557703575386,-0.151292098104531,-0.105054414757755,0.126183280727008,0.127187595037354,-0.017100908220923,0.282861535493055,0.196737460129805,0.105468025799768,0.273146102699268,0.332556995528216,-0.0507307980947099,-0.230834091924057,0.124539633543121,0.224022889229603,0.807897620233405,0.558349313169917,0.453905209982139,0.454340035777603,0.363688331251272,0.954132919940153,0.0121988779397906,0.178906591199922,0.461791119594396,0.014147078471338,0.0154289193521942,0.669973589068282,0.168910181878954,0.323176667693394,0.0370366642953911
"PRMT8",0.12862445461439,0.842702653235124,0.642835105029258,-0.102876682023866,0.134354868040213,0.954799795878303,0.353512989367888,-0.189791752100038,-0.00103696622901015,0.0849453428308865,-0.262701154323058,1.01109210275751,0.044502822066911,0.831261426861722,-0.764758508879513,0.695703900544919,0.0190485571017641,0.00409767711453272,0.747222054985391,0.626422761543152,0.00662549043683681,0.116394613164114,0.545011227257298,0.997224399182674,0.735029822570113,0.369455711523212,5.54520590787507e-06,0.900376305586383,0.000305211618719015,0.00184544493109037
"PRMT9",-0.169336386680962,-0.111460005098295,-0.0262220573339328,-0.268028999722375,-0.261641399865703,-0.128754881654602,-0.135943958667269,-0.272821872177423,-0.284738600097435,-0.344097837804975,-0.160208717327636,-0.253932036700735,0.571971376237281,-0.383500551546767,0.188814803050781,0.397181937367775,0.752251095769522,0.880046677637169,0.166891887425079,0.0925095850250661,0.643532187597629,0.271606187911035,0.143250736345084,0.0739825178208992,0.00183840746641612,0.417722093093017,0.0486771166776563,0.00159437551771367,0.00114925416669999,0.188161436985361
"PRNP",0.0294169319433611,0.866177411885123,0.12929571882184,0.540847712058403,-0.319770478505074,0.0723149151771394,-0.551314476963403,0.110466767796552,0.0267692760900958,-0.420374563819035,-0.205635584908989,1.16624093081114,-0.217038765777731,0.265664088641238,-0.27269388968582,0.938650260338212,1.01931819299838e-06,0.616904413188494,0.00671211432396423,0.294202977518266,0.798521987898011,0.0257862541231166,0.627057210873668,0.937437058543907,0.0860738449052642,0.329867435554211,7.41041891521596e-05,0.238630951621011,0.299315676478341,0.0797426879755855
"PROC",0.224651976751357,-0.0874449612827851,-0.0430899267942529,-0.0209707684771215,0.418765145763136,0.310751085413986,0.304357569735078,0.0598058414242585,0.624829260632756,0.39533612627128,0.254581170733793,1.76345611809158,0.678685178232814,1.2891375311948,0.249423642968837,0.487637125932341,0.85301890737742,0.881617483510876,0.952447773378859,0.186693993018437,0.389759496792414,0.327188846227163,0.853497280093617,0.0709822718771479,0.224108353641186,0.353736536677207,2.56006772562456e-08,0.0357930483316108,0.000996285813815928,0.267036776804903
"PROCA1",0.189656207692811,-0.335659952556427,0.113695425930927,0.341444808058817,0.588451560691952,0.291136604876692,0.133079234471864,0.159738181331772,0.490597758102462,0.744160393255624,0.530816417723277,0.973115681912015,0.253177363523566,1.03535647384657,0.584142289562983,0.543407711580494,0.324745716036738,0.643620315490719,0.138467803505037,0.0218304400666779,0.364765214812553,0.576556534801672,0.524957813435885,0.0680700354190738,0.000198522702252633,0.0154958062415124,2.22933162756457e-05,0.345289647746283,2.00211276120673e-06,0.0010590303386773
"PROCR",0.211599944613865,0.117907628906961,0.127780232687282,0.0703803991106466,0.321916775506755,0.53664925384988,0.215411931084587,0.305427481929689,0.368101923392925,0.201622386757666,0.544045626024305,1.0777820421031,0.442207011644632,0.276834885770172,0.739661827189046,0.367871706084711,0.747355439010662,0.430092256914131,0.752655411002397,0.091446584697595,0.0214064789434335,0.123199050082202,0.0608248140523583,0.0589203734808169,0.14276785149985,0.000382919715069354,2.76751703539304e-12,0.029631714286603,0.0545721193704237,8.43065838964569e-10
"PRODH2",0.0570350123075725,-0.049472734069646,0.0472089371970771,0.212076684676417,0.59670841343653,0.260216769555351,0.338635251271149,0.253793630507492,0.572472246684666,0.327535365663715,-0.0675172787377236,1.01884449144976,1.81507383919524,0.390986279242059,0.393284526471348,0.876969935643808,0.895066213087469,0.874886134399141,0.470947328774335,0.0754511982922571,0.406377230173618,0.206344509355044,0.465884629962089,0.0973820606174448,0.220947493768731,0.842279206210874,0.00173753374693979,0.00211128345126072,0.188697768722122,0.258150405540623
"PROK2",-4.0150744635401,-3.16406860539132,-5.1255493843159,-2.42104443347499,-2.76851535491322,-2.78265096043064,-6.70757936829339,-0.797033805574253,-0.0522600555917363,-3.4953735146147,-0.227155884944016,0.225628309827355,1.79803082676025,0.0113298762873089,2.5308373172574,1.11389025787912e-06,3.19723093258794e-07,7.12422968750179e-11,0.000126251692007553,0.000274713646675353,9.52733251114526e-06,4.75224223448112e-15,0.056964718416447,0.857367739477444,1.68494770266133e-06,0.449897712068032,0.572854471589827,0.000306019121141712,0.985385114043536,7.63266724476548e-08
"PROKR1",0.0489778765269284,0.14993218921063,0.046573186535843,0.287319948091772,0.172592255154253,0.220960488172158,0.0425265071283869,2.53944599698239,0.133376174078338,0.0819982738672127,2.52807623692041,0.862277317430397,0.994557264201062,0.89170911660679,1.38344994723513,0.705031708321349,0.515208470158726,0.707382245993479,0.242389299615016,0.320351380642187,0.361950905848254,0.811588057011795,0.00176742170901993,0.383345467974126,0.703099880837264,0.00193670953823671,0.0328402700353419,0.0732005947483653,0.0412072641423628,0.0166084248634891
"PROM1",-0.194974722532209,-0.0732879681112041,-0.383493117026161,-0.10195512494683,-0.747622877209609,-0.0949106206665414,-0.73281747844973,-0.141526078915158,-0.778657073531016,-0.823351441979218,-0.194933615212083,-0.494386746866741,-0.0204600213169813,-0.642404215967192,-0.368034182055417,0.518682172787282,0.880555432663004,0.156269353299292,0.744364358314052,0.051911871417441,0.820529053511469,0.0424988260925807,0.656671349382492,0.0521106066698916,0.0262175594443903,0.505712591434362,0.15081966223888,0.954794798771492,0.0831714615899676,0.137837250793548
"PROM2",0.405590528132573,-1.06968885760279,0.315206172134493,0.391062421191334,0.377890175855371,-0.141045019628696,0.343697039841924,0.677165603696735,0.427008557243247,0.534095568425851,1.01710845508545,-0.122438773330655,-0.437828587653884,0.378912778951589,0.73657528166656,0.241754647942143,0.0221594186448015,0.204535012861737,0.245402254600423,0.263390314062168,0.721371823722522,0.186816689183396,0.0971619034757377,0.224736840983911,0.040055604239471,0.0255888831436522,0.73218130101232,0.211549318813558,0.168402820881942,0.0413486231808356
"PRORP",0.0287711769863189,-0.160063650057465,-0.0971330229261835,0.0664345697379985,0.0107400767728796,-0.00569446558799146,0.345740552116965,0.0872911202267178,-0.0541114269546362,0.293752196377703,0.151362584925554,0.278286192554689,-0.359469236614293,0.368900707044429,-0.218017438810337,0.895389793213971,0.592955683351494,0.56446369264559,0.775260328917974,0.945439683433233,0.988360172299518,0.00814008163770839,0.68201600050499,0.70590292064567,0.0250350652994183,0.453744010175389,0.00314663722260389,0.0515029472882064,0.00501266984588915,0.135435245418534
"PROS1",-0.846829411963402,-0.374622000523757,-1.07612213930466,-0.105138696511143,-1.01213292499466,-0.112246285197429,-1.01128946965586,-0.20966241727244,-0.833820466177329,-0.97694334824279,-0.173714811307125,-0.307521664893111,0.903810229308734,-0.160858783769568,0.687091554800387,5.44753932154969e-05,0.295963178982253,1.43952048219711e-08,0.736484993445285,8.90177779065638e-07,0.772973507908169,6.94402569773065e-08,0.487131546354134,7.48119299057944e-05,1.42141832247544e-07,0.551997814944276,0.0825082637954217,0.00448373041049439,0.430694086541481,0.00282124831521969
"PROSER1",0.141514657772083,0.209584253329341,0.229871816613098,-0.329950332378583,0.151694729582156,0.348696916558526,0.293836871847095,-0.178376219337626,0.148799326542242,0.14183762221811,-0.206913037440988,-0.114064595514402,0.31510912745942,0.309811526988222,-0.257382566998746,0.544853075184364,0.400053744239278,0.209801341959752,0.0390323208175777,0.406350244828989,0.101322828593542,0.0963781273483551,0.277603124836451,0.445665161934127,0.450230393834776,0.197791696000953,0.458938809138362,0.0715532757863357,0.0800859348481451,0.0260241215088046
"PROSER2",0.406052411166107,0.14983163443647,0.066487097136315,0.239249314970362,0.527929481117332,0.599083633407108,0.364996733258187,0.29752252442562,0.774205370252763,0.480781273783356,0.557060399036284,1.36609156296153,0.286189592304761,0.591901823482045,0.638816890313863,0.184747681225253,0.720125150136785,0.773497270541044,0.395155594109634,0.0642852314578144,0.0677234036862528,0.0346253023620183,0.288865248091206,0.00951082149824485,0.00352150485476131,0.0406388433091826,7.33611596187444e-08,0.326851617563084,0.00106735333299516,0.00413659252325212
"PROX1",-0.232422744275929,-0.496842961928283,-0.312063222169703,-0.100444878185644,-0.283941406595681,-1.3127404191649,-0.295935116850569,-0.746809621391003,-0.00308469768243625,-0.215879529377667,-1.15451183763657,1.28537053446702,-3.10728083905022,0.792362798788326,-1.28472481718028,0.356536695840781,0.195439758576919,0.208269504713793,0.757980434938405,0.359114653957703,0.00925989234627905,0.338172130903008,0.0419061793469775,0.992665642783261,0.498512545259976,0.00434973935920772,0.00513144944241593,1.93696649859429e-07,0.0565626244326942,0.000121999147153815
"PROX2",-0.322377531401342,-0.571759565445098,-0.312995777578654,-0.171962701801405,-0.697832399633446,-1.22697557677832,-0.672789074109187,-0.903937449466734,-1.09380780538444,-0.3579726959453,-0.370895027085326,-0.663084046098279,-0.972448853023368,-0.216142630347601,-1.03778369482232,0.224729535286384,0.0749647927581936,0.157573687476401,0.480953733495539,0.00528980730066266,0.000762106124962546,0.00401574422551606,6.38370977772689e-05,0.0001322817268368,0.108959407214739,0.0893245941602465,0.00387194011851382,0.000930383930182469,0.392981218633967,2.20039209227577e-08
"PROZ",-0.137685959186186,-0.228818163265246,-0.426767613024005,-0.216505840357826,0.0311003209733652,-0.0248545732120235,0.361366655598303,-0.0436069436073341,-0.0795959080656776,0.523294302334103,0.190334315544896,-0.35179111071722,-0.105524229588818,0.678096399347238,0.261402508719006,0.589083825021927,0.423292616664723,0.00219412100077125,0.404623461374859,0.892013010091723,0.950542274817011,0.00760972580096341,0.884795791814254,0.715766260488042,5.69116548328348e-05,0.457903076059543,0.0265959247546513,0.640657499172376,5.66214783447981e-07,0.180404864116759
"PRP4K",0.0375236008830034,0.311704881850336,0.0926891333204579,-0.214693296184711,-0.27420091522913,0.0968688375798828,-0.0209449911226304,-0.245958020166718,-0.309904728346828,-0.290115102393549,-0.388686314770655,-0.682813486983063,0.00265939149662799,-0.395613932198748,-0.705953653670934,0.904706106743256,0.152793122748712,0.516480888093433,0.166385976802535,0.124473971706633,0.708504055253921,0.882519104577638,0.0896737124188254,0.0884314370565144,0.00888945612132993,0.00507665319149724,1.34408861674588e-06,0.991478499061777,0.000421293532564433,1.04943814844961e-11
"PRPF18",-0.0622661656754916,-0.179452249137745,-0.0462670567814535,-0.48086998014785,-0.885742874821868,-0.797230701061151,-1.1092730583476,-1.11727071675534,-1.28453865322348,-1.43034494896197,-1.2971198921991,-1.29364581955459,-0.951030552719465,-1.52060796556681,-1.22963808347986,0.859799154702572,0.580203844457702,0.859455122499206,0.00840220354055545,0.00633121136813997,0.000538125080644315,0.000105332374309812,8.98645665668707e-11,0.000148040354559855,8.30795688694952e-07,5.92321875875344e-14,3.39395377208071e-06,3.00589821204334e-06,2.08165575160325e-07,6.06456067613939e-20
"PRPF19",0.118686984590514,0.232736396255167,0.283930092897132,0.306429356512868,0.433825262836454,0.0538480317028791,0.32536184347367,0.280716264510037,0.27693895439022,0.236505435774683,0.306213499816125,0.0427677075713353,0.0958990691825982,0.106386803136348,0.550739269835728,0.617295121394798,0.330275317955745,0.0015565682551941,0.0922239592659107,0.00656705731282056,0.858141392870322,0.000185734454765268,0.114001377600956,0.099575055804596,0.00740072165811285,0.0791930727175028,0.778158370475074,0.627449797126821,0.296725179317709,2.11353266576579e-05
"PRPF3",0.616229099142965,0.814374584707456,0.5638717537991,0.639666953293948,0.614029393473515,0.73422046172923,0.757319115860573,0.719213435977059,0.580855087750216,0.718497619000838,0.517635013114342,0.502670411908369,0.654250546131545,0.692845844914812,0.251326922047093,6.19279469397915e-20,1.35603124175925e-08,6.43181269774889e-23,1.17834570388756e-09,1.7118418509518e-19,6.47565312433483e-07,1.39927881540981e-41,3.92918212997392e-12,2.31925338069035e-16,3.60450489880697e-38,1.00255694859353e-06,8.82039967373806e-16,8.76793205108061e-07,1.29443366472501e-29,0.00323674893369096
"PRPF31",-0.0224073722611847,-0.121354075268977,0.075127773067674,-0.208647980961915,0.0387582034471508,0.0130480779399563,-0.0921323032051018,-0.304079496667669,-0.137413501446213,-0.233758233940175,-0.4028735848864,-0.0851746418057053,0.106480916827261,-0.210202129258337,-0.139538645774563,0.923709536720762,0.754137970874187,0.627709180115368,0.341479691252128,0.805393024964362,0.97680082703016,0.486387939551095,0.135223162802726,0.334445785275318,0.0454738788948186,0.0406822933898257,0.44995872123204,0.673181636194063,0.0829797839897075,0.392418626635116
"PRPF38A",-0.000538169455711934,0.153872213521767,0.196753368549078,-0.387821489129509,-0.351016310153318,0.0452667242291928,-0.162610951380949,-0.434483862111036,-0.357309324636144,-0.331994796654184,-0.397816302242,-0.297767146961285,0.120191695933702,-0.267007471791981,-0.396630903453958,0.996977335192215,0.450499849264745,0.0593110340679814,0.0021707707316301,0.0123143001439781,0.835993530214509,0.122111932850828,0.000381431987691569,0.0135474956740141,0.000591225140201392,0.00100774281296633,0.0121465943292698,0.398538191825176,0.0114362620610712,2.17158796026689e-05
"PRPF4",0.0634561676150558,0.321972707490585,0.307927163418013,-0.0682751007039277,0.0831769055136437,0.359979862830447,0.2677620108089,0.110480942354267,0.0117861379112839,0.029679078185141,-0.144801635408621,-0.285950148860885,-0.0641627506266736,-0.0942582300428728,-0.13977482238347,0.80688661951677,0.0774003419623441,0.0445036319327437,0.737976553794079,0.659020784913443,0.0429861190852173,0.0812291616325951,0.472393188348677,0.950601755619646,0.874884674313975,0.349236471846565,0.0339660848237974,0.736972828700384,0.565993023140252,0.194395218145327
"PRPF40A",0.0760253090967988,0.0863837507476747,0.12998772994198,-0.335988228422479,-0.15583195087134,-0.187301514798865,-0.119100292793236,-0.495621974620283,-0.163389012232314,-0.350489597437236,-0.64068857071869,-0.162897314182255,-0.00804755085425642,-0.464080010990306,-0.521819215034906,0.70647737532724,0.765829220424974,0.129535398611032,0.00828678622350809,0.254884717462664,0.345456910988068,0.148095879727127,3.16040336463245e-05,0.245248357066135,1.69519425711813e-06,5.37196734556411e-08,0.127979998795613,0.969805123826366,1.49867068615085e-09,1.0592337401697e-08
"PRPF40B",-0.492233456729664,-0.626697222676503,-0.679199049583965,-0.328258037746697,-0.236831406402326,-0.142611159774576,-0.433552055543134,-0.480697778079697,-0.256861339513908,0.206376782547891,-0.0650362018677332,-0.156757637962072,-0.513580521179211,0.426687732800343,-0.261630112264116,0.0155534900975505,0.00500557397896777,1.80242852120253e-05,0.0898663020992558,0.235996054765679,0.607958120396284,0.00626256099718398,0.00901486709883579,0.216246399680482,0.20459496392079,0.776044526019878,0.365506600486922,0.00862623964526218,0.00761529097710664,0.0710813343013182
"PRPF6",0.0739952232080766,-0.313815396051611,0.0302764027901568,-0.145300584885052,0.419404185194071,0.038408213290639,0.321171400073441,0.00016619428117278,0.398423704985888,0.426566656408055,0.0194254446307598,0.511455973753493,-0.33325418958288,0.345507972322324,0.000462188052343829,0.750090754833681,0.285067170010582,0.794723350350212,0.516832446302249,0.00306869125397814,0.927009995268024,2.4712407568723e-05,0.992338102554355,0.00574589262875666,7.5895745565808e-09,0.92848758765403,9.10347587066928e-06,0.144545584525429,1.51808549418001e-05,0.997356125439472
"PRPF8",-0.586463819034991,-0.27623460491735,-0.398833557917027,-0.039700896514726,-0.291344346946016,-0.168073608930899,-0.241625117265381,-0.0407865246906129,-0.218852070310173,-0.0133968072148693,0.0783194508766196,-0.104030432399872,-0.124166616461,0.0745889995540346,0.180352977180534,1.19861208064702e-05,0.171229614535853,9.38030299648281e-06,0.859292214864434,0.0356550410963054,0.422486219956544,0.00935849728104439,0.834489172978532,0.13566139731498,0.90694165899232,0.66131921473718,0.375749663663196,0.453634018526564,0.461701725711628,0.122863294222218
"PRPH2",0.173191553196138,-0.0255344681042586,-0.12318215710736,0.170654852928717,0.488365727505049,0.0576683354722127,0.233705085368866,-0.01613585177789,0.393841893280555,0.323605195938258,0.293568591391499,0.730143567388441,0.172908992660147,0.533559462735423,0.331441695189633,0.524809602614542,0.965147817303641,0.538686646184175,0.56984157856388,0.0179305034059325,0.90248728339834,0.170522072465023,0.962744153857374,0.0718741334827693,0.0421154495405637,0.307110202450687,4.96764017778242e-05,0.626951284154839,0.00184725335864504,0.171152598161987
"PRPS1",-0.0195024572457877,-0.0960350940249207,0.208076856619501,0.0171055178385463,-0.137710363177647,-0.23149741100638,-0.0586324997637489,-0.022760804821437,-0.201909637717989,-0.138811002880365,-0.0411810657900718,-0.0182859253394383,-0.401844275400312,-0.261257575699806,-0.248173063823122,0.936541637729364,0.712393198730138,0.153148778071173,0.944853336979801,0.323611871033533,0.218031357277849,0.722311285182534,0.906669216846231,0.164146829026781,0.347033795204265,0.835352411717992,0.89212578792282,0.00410158599340562,0.0846679592570681,0.0379210842007939
"PRPS2",0.397662057073667,0.536290512744643,0.464713581300474,0.183651887738401,0.14507110941741,0.323411455612685,0.155788002904817,0.10448012563727,0.0854157658941535,-0.0701088708843047,-0.0387812741959236,0.0503553749536721,0.204022735247505,-0.155544714149618,0.0546816166474267,0.00216839760792098,0.00932691244419006,5.09792010249379e-06,0.281688097252884,0.29995127107404,0.160264870164867,0.173602007932231,0.549687341901069,0.584034335489642,0.565651483308595,0.840167534793183,0.685986965044577,0.297611566249096,0.198353839605783,0.680877339260626
"PRPSAP1",0.0741405525759455,-0.266076667631111,-0.204306858900906,0.22989859841627,0.297648177165465,-0.0308445353522547,0.104830766562717,0.239781775245025,0.0401352922785256,0.0781422573742021,0.272745585589393,0.6216589715482,-0.549099842288323,0.106925387334304,0.000962066922260287,0.802948974707868,0.252662722344015,0.0218188751090767,0.183814838391093,0.129903426011038,0.928597394749059,0.251199858681889,0.142607566571865,0.864329737473475,0.395335015158003,0.0902580145473339,7.7688335602666e-05,0.00123074658205263,0.263897152525443,0.995499333469591
